0600200001[]
0600200002[]
0600200003[]
0600200004[119 126 19 39 0 0 1; 70 118 19 41 1 0 1; ]
0600201536[]
0600201537[]
0600201538[]
0600201539[]
0600201540[]
0600201541[]
0600201542[]
0600201543[]
0600201544[]
0600201545[]
0600201546[]
0600201547[]
0600201548[]
0600201549[]
0600201550[]
0600201551[]
0600201552[]
0600201553[]
0600201554[]
0600201555[]
0600201556[]
0600201557[]
0600201558[]
0600201559[]
0600201560[]
0600201561[]
0600201562[]
0600201563[]
0600201564[]
0600201565[]
0600201566[]
0600201567[]
0600201568[]
0600201569[]
0600201570[]
0600201571[]
0600201572[]
0600201573[]
0600201574[]
0600201575[]
0600201576[]
0600201577[]
0600201578[]
0600201579[]
0600201580[]
0600201581[]
0600201582[]
0600201583[]
0600201584[]
0600201585[]
0600201586[]
0600201587[]
0600201588[]
0600201589[]
0600201590[]
0600201591[]
0600201592[]
0600201593[]
0600201594[]
0600201595[]
0600201596[]
0600201597[]
0600201598[]
0600201599[]
0600201600[]
0600201601[]
0600201602[]
0600201603[]
0600201604[]
0600201605[]
0600201606[]
0600201607[]
0600201608[]
0600201609[]
0600201610[]
0600201611[]
0600201612[]
0600201613[]
0600201614[]
0600201615[]
0600201616[]
0600201617[]
0600201618[]
0600201619[]
0600201620[]
0600201621[]
0600201622[]
0600201623[]
0600201624[]
0600201625[]
0600201626[]
0600201627[]
0600201628[]
0600201629[]
0600201630[]
0600201631[]
0600201632[]
0600201633[]
0600201634[]
0600201635[]
0600201636[]
0600201637[]
0600201638[]
0600201639[]
0600201640[]
0600201641[]
0600201642[]
0600201643[]
0600201644[]
0600201645[]
0600201646[]
0600201647[]
0600201648[]
0600201649[]
0600201650[]
0600201651[]
0600201652[]
0600201653[]
0600201654[]
0600201655[]
0600201656[]
0600201657[]
0600201658[]
0600201659[]
0600201660[]
0600201661[]
0600201662[]
0600201663[]
0600201664[]
0600201665[]
0600201666[]
0600201667[]
0600201668[]
0600201669[]
0600201670[]
0600201671[]
0600201672[]
0600201673[]
0600201674[]
0600201675[]
0600201676[]
0600201677[]
0600201678[]
0600201679[]
0600201680[]
0600201681[]
0600201682[]
0600201683[]
0600201684[]
0600201685[]
0600201686[]
0600201687[]
0600201688[]
0600201689[]
0600201690[]
0600201691[]
0600201692[]
0600201693[]
0600201694[]
0600201695[]
0600201696[]
0600201697[]
0600201698[]
0600201699[]
0600201700[]
0600201701[]
0600201702[]
0600201703[]
0600201704[]
0600201705[]
0600201706[]
0600201707[]
0600201708[]
0600201709[]
0600201710[]
0600201711[]
0600201712[]
0600201713[]
0600201714[]
0600201715[]
0600201716[]
0600201717[]
0600201718[]
0600201719[]
0600201720[]
0600201721[]
0600201722[]
0600201723[]
0600201724[]
0600201725[]
0600201726[]
0600201727[]
0600201728[]
0600201729[]
0600201730[]
0600201731[]
0600201732[]
0600201733[]
0600201734[]
0600201735[]
0600201736[]
0600201737[]
0600201738[]
0600201739[]
0600201740[]
0600201741[]
0600201742[]
0600201743[]
0600201744[]
0600201745[]
0600201746[]
0600201747[]
0600201748[]
0600201749[]
0600201750[]
0600201751[]
0600201752[]
0600201753[]
0600201754[]
0600201755[]
0600201756[]
0600201757[]
0600201758[]
0600201759[]
0600201760[]
0600201761[]
0600201762[]
0600201763[]
0600201764[]
0600201765[]
0600201766[]
0600201767[]
0600201768[]
0600201769[]
0600201770[]
0600201771[]
0600201772[]
0600201773[]
0600201774[]
0600201775[]
0600201776[]
0600201777[]
0600201778[]
0600201779[]
0600201780[]
0600201781[]
0600201782[]
0600201783[]
0600201784[]
0600201785[]
0600201786[]
0600201787[]
0600201788[]
0600201789[]
0600201790[]
0600201791[]
0600201792[]
0600201793[]
0600201794[]
0600201795[]
0600201796[]
0600201797[]
0600201798[]
0600201799[]
0600201800[]
0600201801[]
0600201802[]
0600201803[]
0600201804[]
0600201805[]
0600201806[]
0600201807[]
0600201808[]
0600201809[]
0600201810[]
0600201811[]
0600201812[]
0600201813[]
0600201814[]
0600201815[]
0600201816[]
0600201817[]
0600201818[]
0600201819[]
0600201820[]
0600201821[]
0600201822[]
0600201823[]
0600201824[]
0600201825[]
0600201826[]
0600201827[]
0600201828[]
0600201829[]
0600201830[]
0600201831[]
0600201832[]
0600201833[]
0600201834[]
0600201835[]
0600201836[]
0600201837[]
0600201838[]
0600201839[]
0600201840[]
0600201841[]
0600201842[]
0600201843[]
0600201844[]
0600201845[]
0600201846[]
0600201847[]
0600201848[]
0600201849[]
0600201850[]
0600201851[]
0600201852[]
0600201853[]
0600201854[]
0600201855[]
0600201856[]
0600201857[]
0600201858[]
0600201859[]
0600201860[]
0600201861[]
0600201862[]
0600201863[]
0600201864[]
0600201865[]
0600201866[]
0600201867[]
0600201868[]
0600201869[]
0600201870[]
0600201871[]
0600201872[]
0600201873[]
0600201874[]
0600201875[]
0600201876[]
0600201877[]
0600201878[]
0600201879[]
0600201880[]
0600201881[]
0600201882[]
0600201883[]
0600201884[]
0600201885[]
0600201886[]
0600201887[]
0600201888[]
0600201889[]
0600201890[]
0600201891[]
0600201892[]
0600201893[]
0600201894[]
0600201895[]
0600201896[]
0600201897[]
0600201898[]
0600201899[]
0600201900[]
0600201901[]
0600201902[]
0600201903[]
0600201904[]
0600201905[]
0600201906[]
0600201907[]
0600201908[]
0600201909[]
0600201910[]
0600201911[]
0600201912[]
0600201913[]
0600201914[]
0600201915[]
0600201916[]
0600201917[]
0600201918[]
0600201919[]
0600201920[]
0600201921[]
0600201922[]
0600201923[]
0600201924[]
0600201925[]
0600201926[]
0600201927[]
0600201928[]
0600201929[]
0600201930[]
0600201931[]
0600201932[]
0600201933[]
0600201934[]
0600201935[]
0600201936[]
0600201937[]
0600201938[]
0600201939[]
0600201940[]
0600201941[]
0600201942[]
0600201943[]
0600201944[]
0600201945[]
0600201946[]
0600201947[]
0600201948[]
0600201949[]
0600201950[]
0600201951[]
0600201952[]
0600201953[]
0600201954[]
0600201955[]
0600201956[]
0600201957[]
0600201958[]
0600201959[]
0600201960[]
0600201961[]
0600201962[]
0600201963[]
0600201964[]
0600201965[]
0600201966[]
0600201967[]
0600201968[]
0600201969[]
0600201970[]
0600201971[]
0600201972[]
0600201973[]
0600201974[]
0600201975[]
0600201976[]
0600201977[]
0600201978[]
0600201979[]
0600201980[]
0600201981[]
0600201982[]
0600201983[]
0600201984[]
0600201985[]
0600201986[]
0600201987[]
0600201988[]
0600201989[]
0600201990[]
0600201991[]
0600201992[]
0600201993[]
0600201994[]
0600201995[]
0600201996[]
0600201997[]
0600201998[]
0600201999[]
0600202000[]
0600202001[]
0600202002[]
0600202003[]
0600202004[]
0600202005[]
0600202006[]
0600202007[]
0600202008[]
0600202009[]
0600202010[]
0600202011[]
0600202012[]
0600202013[]
0600202014[]
0600202015[]
0600202016[]
0600202017[]
0600202018[]
0600202019[]
0600202020[]
0600202021[]
0600202022[]
0600202023[]
0600202024[]
0600202025[]
0600202026[]
0600202027[]
0600202028[]
0600202029[]
0600202030[]
0600202031[]
0600202032[]
0600202033[]
0600202034[]
0600202035[]
0600202036[]
0600202037[]
0600202038[]
0600202039[]
0600202040[]
0600202041[]
0600202042[]
0600202043[]
0600202044[]
0600202045[]
0600202046[]
0600202047[]
0600202048[]
0600202049[]
0600202050[]
0600202051[]
0600202052[]
0600202053[]
0600202054[]
0600202055[]
0600202056[]
0600202057[]
0600202058[]
0600202059[]
0600202060[]
0600202061[]
0600202062[]
0600202063[]
0600202064[]
0600202065[]
0600202066[]
0600202067[]
0600202068[]
0600202069[]
0600202070[]
0600202071[]
0600202072[]
0600202073[]
0600202074[]
0600202075[]
0600202076[]
0600202077[]
0600202078[]
0600202079[]
0600202080[]
0600202081[]
0600202082[]
0600202083[]
0600202084[]
0600202085[]
0600202086[]
0600202087[]
0600202088[]
0600202089[]
0600202090[]
0600202091[]
0600202092[]
0600202093[]
0600202094[]
0600202095[]
0600202096[]
0600202097[]
0600202098[]
0600202099[]
0600202100[]
0600202101[]
0600202102[]
0600202103[]
0600202104[]
0600202105[]
0600202106[]
0600202107[]
0600202108[]
0600202109[]
0600202110[]
0600202111[]
0600202112[]
0600202113[]
0600202114[]
0600202115[]
0600202116[]
0600202117[]
0600202118[]
0600202119[]
0600202120[]
0600202121[]
0600202122[]
0600202123[]
0600202124[]
0600202125[]
0600202126[]
0600202127[]
0600202128[]
0600202129[]
0600202130[]
0600202131[]
0600202132[]
0600202133[]
0600202134[]
0600202135[]
0600202136[]
0600202137[]
0600202138[]
0600202139[]
0600202140[]
0600202141[]
0600202142[]
0600202143[]
0600202144[]
0600202145[]
0600202146[]
0600202147[]
0600202148[]
0600202149[]
